0,30,60,90,120,150,180,0,30,60,90,120,150,180,0,30,60,90,120,150,180,
1.377075000000005,1.2859249999999918,1.8376600000000054,1.8036249999999967,2.266650000000027,2.7508749999999935,3.76802499999998,0,0.8081000000000103,1.6059499999999645,1.5429500000000047,2.0505199999999832,2.1988750000000152,3.4752500000000026,1.1009749999999912,1.2509499999999747,1.977125000000001,1.808924999999988,2.252350000000007,3.0123000000000104,3.4412750000000187,
0.9290249999999922,1.0398600000000044,1.6706999999999965,1.6657999999999973,2.326149999999995,2.198574999999998,3.181299999999979,0,0.7993499999999898,1.3800999999999917,1.4693599999999947,1.590250000000001,2.046349999999997,2.381775000000008,1.1099500000000084,1.0345749999999967,1.5911499999999954,1.9843249999999912,1.8898999999999901,2.429640000000012,3.0046250000000114,
1.5826000000000136,1.2888999999999982,2.2812000000000268,2.5083250000000277,2.811159999999984,3.2175750000000107,3.403899999999993,0,1.0053749999999866,1.3158249999999896,1.4680000000000035,2.462099999999978,2.4356750000000034,2.937200000000007,1.4131749999999954,1.3798400000000015,1.9442599999999857,2.866199999999992,4.354674999999958,3.50932499999999,3.779449999999997,
1.0157999999999987,2.5373499999999893,2.129025000000013,2.330200000000005,1.8622749999999968,2.2578750000000127,3.885524999999987,0,0.8534500000000094,1.1970000000000027,1.4990999999999985,1.3679750000000013,1.8473999999999933,3.080699999999979,1.050239999999991,1.0952399999999898,1.8225000000000193,1.7968250000000126,1.6856499999999954,2.616159999999991,4.289275000000011,
1.4749749999999793,1.231800000000007,1.7856000000000023,2.3309750000000165,2.1680999999999955,2.7681499999999915,3.846499999999992,0,1.0821749999999923,1.5602749999999972,1.6052200000000085,1.832400000000007,2.393874999999987,3.081524999999999,1.359833333333332,1.4600750000000033,2.2424000000000035,1.91784999999998,2.400500000000001,3.0308750000000018,3.7344800000000133,
1.3603749999999977,4.2639250000000075,2.171075000000002,1.858649999999983,2.0837999999999965,2.957099999999997,4.63230000000001,0,1.254550000000016,1.819125000000028,2.047374999999974,3.280149999999985,2.6650999999999883,4.087975,1.2017999999999915,1.304249999999989,2.4833749999999952,2.4491199999999878,2.392649999999989,3.4001499999999965,4.063700000000011,
2.159499999999966,1.8778999999999968,2.7005499999999927,3.2545499999999947,3.4058999999999884,3.854050000000015,4.871400000000023,0,1.7504000000000133,3.132249999999992,3.591399999999993,2.934250000000006,4.133550000000007,5.215500000000006,2.0117000000000047,2.1381000000000085,2.9039999999999964,2.705050000000014,3.055900000000001,4.16995,5.944550000000007,
0.8305999999999756,1.0069000000000017,1.751400000000018,1.292650000000009,1.2809333333333182,1.2574999999999932,1.7626499999999794,0,0.6897500000000036,1.216949999999997,1.1117000000000417,1.2076999999999884,1.365099999999984,1.473100000000007,0.8691499999999905,1.2796000000000163,3.147100000000023,2.539100000000019,1.3147500000000036,2.0062500000000227,4.669949999999972,
1.478475000000003,1.6988249999999958,2.0436100000000117,2.176649999999995,2.3628,3.285950000000007,3.4121999999999915,0,1.2284199999999927,1.5701500000000053,1.7883749999999843,2.2051200000000106,2.226675,3.36242,1.4469249999999931,1.4798500000000132,1.914249999999992,2.210425000000008,2.512424999999986,2.658974999999991,3.6314000000000064,
0.5936725000000003,0.6506850000000011,1.049502499999992,1.2889774999999961,1.430809999999994,1.5143474999999995,2.0514849999999907,0,0.5101350000000089,0.9163199999999989,1.0340749999999979,1.116420000000005,1.5552475000000001,1.9103924999999968,0.6006225000000001,0.7050575000000023,1.0674599999999899,1.2312059999999918,1.3287574999999983,2.099140000000002,2.5822175000000023,
